InvoiceNo,CustomerID,StockCode,Quantity,UnitPrice,InvoiceDate
115434,10172,C300,9,134.62,2023-10-14
385195,10237,G700,8,75.61,2023-01-04
384334,10241,G700,12,29.82,2023-10-05
552413,10071,G700,1,143.4,2023-06-11
193848,10160,A100,17,58.39,2023-11-29
491011,10095,G700,1,54.81,2023-05-28
788152,10124,D400,11,16.21,2023-11-23
161929,10110,E500,7,77.84,2023-07-05
128380,10061,G700,10,136.61,2023-09-19
856357,10201,F600,3,103.14,2023-02-26
596297,10232,E500,3,72.15,2023-10-28
591966,10016,D400,4,64.99,2023-02-21
623406,10211,A100,12,122.95,2023-05-16
414368,10121,E500,6,88.91,2023-05-03
351537,10064,G700,1,90.77,2023-12-08
688033,10032,C300,17,87.5,2023-04-28
596037,10160,F600,10,82.28,2023-03-01
427304,10032,B200,7,105.23,2023-08-19
277558,10000,E500,9,88.9,2023-02-04
265250,10105,D400,9,49.57,2023-08-16
194202,10091,B200,8,33.95,2023-04-28
572295,10189,A100,4,84.07,2023-08-02
794335,10042,E500,13,54.71,2023-12-27
986867,10214,E500,7,47.35,2023-02-25
363625,10044,B200,18,54.3,2023-12-04
115116,10012,D400,14,93.52,2023-08-11
256498,10220,G700,16,104.06,2023-11-20
460032,10123,D400,6,46.61,2023-03-21
984152,10005,A100,16,55.53,2023-04-15
400486,10132,D400,8,31.85,2023-12-20
555808,10132,G700,18,61.09,2023-06-26
490479,10089,G700,17,78.16,2023-04-12
866887,10083,B200,5,123.72,2023-06-25
307440,10121,F600,3,66.55,2023-06-21
307990,10154,C300,10,22.69,2023-12-24
671926,10073,B200,6,145.75,2023-09-07
440093,10245,G700,12,58.9,2023-01-07
413559,10045,F600,10,123.0,2023-03-03
520661,10177,E500,15,118.01,2023-01-30
561552,10017,C300,15,14.57,2023-12-11
151195,10046,G700,4,25.37,2023-08-31
133848,10108,E500,8,148.21,2023-11-23
221169,10215,G700,4,5.35,2023-04-25
760354,10114,F600,3,134.96,2023-04-01
516495,10202,A100,2,6.44,2023-05-23
799438,10028,F600,14,45.66,2023-10-12
195665,10158,G700,16,4.83,2023-05-10
419532,10145,G700,19,142.0,2023-02-28
106949,10051,D400,16,5.5,2023-03-05
351842,10125,C300,12,86.4,2023-01-28
748373,10193,D400,4,19.2,2023-01-04
368093,10040,E500,3,40.86,2023-11-02
908258,10030,B200,2,36.01,2023-10-02
340891,10179,B200,1,92.77,2023-06-27
996068,10028,B200,18,136.1,2023-04-28
868543,10243,A100,9,55.15,2023-03-29
398512,10198,E500,15,35.34,2023-10-12
627297,10217,F600,12,45.36,2023-12-12
418232,10056,A100,3,98.36,2023-04-01
481186,10017,F600,2,102.01,2023-05-23
214914,10215,E500,8,4.18,2023-06-01
681529,10011,G700,7,80.55,2023-09-16
174813,10031,A100,13,79.29,2023-11-09
966867,10168,D400,1,129.64,2023-11-16
956912,10209,C300,7,103.34,2023-06-13
941052,10245,B200,18,19.22,2023-02-16
858795,10226,E500,13,110.9,2023-03-25
700724,10172,E500,3,84.71,2023-01-05
890144,10037,C300,2,93.04,2023-06-17
713859,10025,B200,14,38.11,2023-01-01
945038,10057,G700,16,89.48,2023-12-03
951480,10019,G700,3,62.61,2023-06-12
237478,10075,C300,4,80.02,2023-03-26
431236,10048,D400,7,54.31,2023-01-03
480596,10057,C300,15,106.98,2023-11-12
876505,10199,B200,7,147.6,2023-08-17
737787,10071,E500,15,12.84,2023-10-02
319963,10056,B200,6,65.99,2023-03-30
863264,10117,E500,17,102.89,2023-03-01
326817,10201,F600,19,58.81,2023-06-24
119627,10175,B200,12,79.38,2023-05-05
951765,10144,B200,16,149.69,2023-04-18
220062,10073,C300,16,99.41,2023-08-14
935083,10090,F600,7,74.67,2023-03-07
756166,10124,D400,9,35.3,2023-09-27
132930,10085,E500,11,128.26,2023-05-25
730075,10079,E500,1,123.75,2023-03-22
626249,10206,D400,16,74.76,2023-04-11
798419,10101,E500,5,109.24,2023-09-15
811935,10164,F600,14,2.92,2023-05-20
792353,10025,D400,10,103.38,2023-09-02
375011,10167,E500,18,60.64,2023-03-18
353078,10075,E500,12,45.98,2023-12-22
433272,10248,F600,9,129.71,2023-10-18
877475,10193,E500,16,118.03,2023-01-27
559451,10136,B200,16,15.57,2023-05-19
961882,10088,F600,6,75.37,2023-08-03
945623,10213,A100,15,47.66,2023-01-25
440615,10209,A100,5,11.17,2023-01-26
435674,10195,E500,3,94.03,2023-01-19
826546,10039,F600,10,119.16,2023-04-23
928854,10133,A100,3,16.21,2023-04-04
593948,10230,B200,19,121.99,2023-07-29
962129,10101,G700,6,5.64,2023-12-29
816409,10206,D400,3,111.9,2023-08-28
847320,10093,E500,16,88.78,2023-02-25
416363,10103,A100,1,84.67,2023-01-06
882259,10069,E500,6,89.12,2023-12-08
348710,10208,D400,4,91.72,2023-04-28
793206,10183,G700,3,3.89,2023-03-14
815080,10131,B200,19,94.03,2023-08-08
766978,10030,F600,17,47.56,2023-12-18
256542,10036,B200,13,141.63,2023-01-22
357009,10211,E500,4,24.0,2023-12-20
365864,10193,C300,3,3.7,2023-11-19
265838,10093,B200,12,22.34,2023-05-25
887163,10062,F600,11,66.83,2023-05-22
631849,10108,F600,16,53.53,2023-12-07
488518,10181,C300,15,29.59,2023-09-02
248866,10231,A100,10,110.75,2023-11-02
733025,10065,G700,19,117.39,2023-02-21
359590,10185,G700,19,140.41,2023-01-02
674796,10095,B200,8,109.88,2023-08-18
532829,10016,B200,6,46.53,2023-12-26
948964,10179,E500,12,101.1,2023-04-16
406094,10159,B200,2,78.61,2023-03-20
649523,10124,E500,19,82.75,2023-08-17
257550,10118,A100,16,104.83,2023-06-22
604655,10230,B200,3,113.9,2023-01-09
383006,10116,A100,6,129.4,2023-03-03
638304,10206,A100,8,106.52,2023-07-05
179083,10194,E500,15,81.69,2023-02-28
499749,10106,B200,2,88.08,2023-01-21
626925,10013,B200,10,78.06,2023-03-07
482729,10050,B200,15,5.79,2023-09-29
449307,10021,C300,1,6.83,2023-10-25
436326,10202,F600,18,114.97,2023-02-05
514758,10094,B200,4,95.38,2023-05-13
331447,10097,A100,14,119.76,2023-05-13
653172,10044,D400,17,70.88,2023-01-12
239182,10049,E500,17,53.01,2023-07-21
611566,10090,D400,10,61.42,2023-06-19
927679,10123,C300,9,21.82,2023-01-22
604409,10011,F600,14,37.88,2023-05-03
123429,10064,E500,4,31.27,2023-07-18
764917,10050,E500,9,69.45,2023-08-10
544844,10057,A100,14,52.98,2023-07-03
233004,10240,D400,11,5.4,2023-06-15
505377,10215,B200,1,108.51,2023-12-02
557576,10058,B200,17,149.13,2023-01-04
760197,10047,G700,4,121.0,2023-02-16
338657,10116,C300,9,5.87,2023-08-17
387635,10099,B200,6,129.98,2023-01-19
194455,10180,C300,4,94.02,2023-04-28
243988,10180,A100,16,126.55,2023-10-17
912283,10056,D400,12,37.32,2023-11-29
616479,10091,G700,14,42.04,2023-05-13
599653,10146,C300,14,140.51,2023-07-09
369152,10190,F600,2,72.46,2023-02-15
438511,10145,F600,11,79.23,2023-07-13
540991,10034,F600,10,143.24,2023-04-05
929601,10110,E500,9,103.9,2023-04-17
623394,10191,B200,18,18.34,2023-06-27
951324,10180,F600,19,136.5,2023-11-22
472397,10042,B200,7,30.94,2023-06-26
921186,10207,E500,1,69.15,2023-02-04
370170,10030,G700,3,47.14,2023-03-01
307139,10204,D400,8,138.04,2023-09-22
191218,10137,G700,5,44.18,2023-08-13
646900,10206,A100,18,28.62,2023-02-06
238731,10047,E500,3,148.77,2023-04-25
824226,10057,E500,12,20.0,2023-08-26
785614,10081,A100,7,33.12,2023-06-13
549613,10119,D400,12,119.69,2023-12-14
316204,10092,C300,5,3.77,2023-05-10
335161,10120,G700,8,86.34,2023-01-11
439273,10093,A100,8,124.97,2023-12-02
301798,10006,B200,19,24.02,2023-06-02
456007,10051,C300,4,124.93,2023-10-27
752416,10104,G700,13,22.79,2023-05-30
740816,10130,C300,10,15.72,2023-11-26
139081,10043,G700,4,47.51,2023-11-06
659351,10031,F600,9,46.45,2023-07-13
706217,10165,G700,11,7.94,2023-09-16
876676,10141,A100,15,53.81,2023-07-02
100363,10026,D400,8,108.58,2023-08-15
769931,10180,E500,17,40.95,2023-06-07
235370,10173,D400,12,37.94,2023-09-01
544755,10076,F600,18,117.32,2023-02-11
433997,10174,A100,11,58.53,2023-12-17
392007,10116,G700,15,19.29,2023-07-15
543258,10231,F600,7,136.84,2023-09-30
248087,10191,C300,5,50.66,2023-07-24
510354,10225,F600,1,34.29,2023-04-25
717394,10088,B200,13,35.45,2023-11-23
276615,10197,E500,3,136.87,2023-01-08
446371,10092,G700,6,30.9,2023-11-05
224481,10229,F600,14,116.41,2023-06-26
937860,10219,F600,15,54.26,2023-01-20
180730,10168,D400,13,15.19,2023-08-30
731810,10042,A100,1,149.2,2023-09-16
378495,10133,C300,8,34.4,2023-11-05
158005,10107,A100,12,48.99,2023-03-27
555224,10047,E500,8,80.43,2023-06-07
398335,10175,B200,4,17.0,2023-07-29
944124,10061,F600,13,47.54,2023-07-31
357802,10045,A100,17,66.61,2023-10-06
849702,10147,D400,7,149.85,2023-09-15
756005,10096,B200,12,125.28,2023-05-18
869565,10228,D400,19,65.49,2023-10-02
761614,10052,G700,18,119.4,2023-06-08
476087,10133,A100,5,124.1,2023-11-07
625830,10245,C300,11,99.87,2023-07-14
117087,10190,E500,4,2.7,2023-10-02
289139,10228,G700,4,46.12,2023-01-01
129545,10214,G700,16,7.28,2023-12-03
756951,10238,G700,7,128.9,2023-10-30
676553,10009,D400,17,132.62,2023-06-19
803714,10102,D400,16,66.37,2023-05-29
307606,10123,D400,3,4.97,2023-07-31
896643,10073,D400,16,106.28,2023-09-03
829668,10192,C300,17,126.41,2023-01-09
150939,10076,G700,17,133.59,2023-06-11
750102,10005,B200,8,109.31,2023-02-16
166234,10185,B200,12,13.3,2023-07-06
768590,10002,G700,18,53.71,2023-07-18
904631,10040,F600,2,11.29,2023-10-15
577294,10129,C300,7,3.13,2023-09-08
814998,10025,C300,10,91.65,2023-07-28
388161,10013,B200,2,97.47,2023-07-05
846434,10134,G700,19,8.95,2023-03-29
712181,10172,C300,1,2.75,2023-05-04
607942,10066,A100,16,72.43,2023-01-27
211718,10018,C300,4,12.58,2023-07-09
928294,10209,B200,17,51.19,2023-09-11
532995,10102,A100,16,96.57,2023-06-27
831109,10143,E500,14,6.27,2023-07-18
234832,10050,D400,4,91.84,2023-05-04
681177,10008,A100,5,134.97,2023-10-04
488227,10180,F600,17,28.82,2023-09-17
211195,10134,C300,17,121.76,2023-04-16
534995,10177,B200,2,94.7,2023-11-25
993741,10247,C300,6,12.48,2023-06-29
732543,10003,C300,7,3.1,2023-11-07
929957,10204,E500,13,6.77,2023-11-07
491182,10023,E500,6,113.86,2023-08-13
450722,10192,D400,5,24.37,2023-06-14
523448,10133,D400,18,96.74,2023-05-13
884192,10111,G700,8,29.31,2023-03-25
756761,10146,B200,6,41.28,2023-09-27
341225,10018,D400,10,59.25,2023-05-17
243314,10145,A100,17,104.12,2023-03-21
978806,10152,E500,12,5.54,2023-03-18
528988,10028,D400,11,81.94,2023-06-16
281871,10005,G700,14,135.17,2023-08-07
950185,10027,G700,9,41.09,2023-01-19
739282,10233,C300,1,21.14,2023-07-26
317215,10050,D400,6,61.47,2023-04-10
808533,10060,D400,10,17.02,2023-06-19
826802,10192,D400,18,63.68,2023-06-20
538963,10028,A100,13,117.44,2023-05-28
941900,10083,F600,5,126.82,2023-03-11
243326,10137,E500,1,132.0,2023-08-23
331758,10097,A100,3,54.01,2023-08-27
150861,10204,G700,3,36.62,2023-05-09
752465,10096,G700,10,124.97,2023-02-18
829532,10031,A100,14,21.12,2023-04-20
626930,10068,A100,5,49.99,2023-06-01
165184,10026,B200,1,69.92,2023-09-15
132154,10145,A100,5,114.04,2023-06-27
359214,10198,A100,10,11.65,2023-01-30
809913,10125,G700,10,37.48,2023-01-24
442829,10204,C300,7,47.37,2023-07-07
383022,10213,B200,5,114.24,2023-12-05
473704,10153,D400,16,140.73,2023-12-02
635620,10094,F600,2,132.03,2023-02-18
652439,10156,A100,1,85.25,2023-11-11
542905,10176,F600,4,87.29,2023-05-10
304615,10072,B200,1,38.96,2023-08-23
849971,10129,F600,1,89.55,2023-09-17
306555,10036,G700,15,77.59,2023-03-28
985375,10177,F600,11,48.08,2023-08-04
861019,10062,E500,19,64.27,2023-01-30
518184,10000,D400,14,122.72,2023-05-08
361849,10042,C300,5,43.55,2023-08-16
930496,10012,E500,1,135.44,2023-11-10
972637,10219,D400,3,88.76,2023-11-21
952208,10074,D400,11,148.3,2023-06-30
784846,10048,B200,8,113.55,2023-11-17
401953,10132,F600,10,83.03,2023-12-10
674100,10028,E500,8,30.75,2023-01-17
112323,10050,D400,1,6.03,2023-12-01
509740,10095,G700,14,105.71,2023-12-31
199071,10191,D400,15,58.74,2023-09-27
247550,10224,F600,12,126.52,2023-08-21
735605,10092,B200,11,62.74,2023-11-16
251426,10246,D400,6,20.74,2023-05-04
522845,10131,E500,14,63.44,2023-06-18
980765,10207,C300,4,105.65,2023-06-16
332050,10198,D400,12,64.34,2023-10-16
953159,10233,F600,15,35.22,2023-09-19
545625,10094,D400,8,15.6,2023-11-02
577602,10126,G700,9,106.2,2023-12-11
200706,10130,B200,16,30.0,2023-10-25
167215,10181,E500,11,138.19,2023-05-25
404214,10224,E500,15,72.8,2023-02-02
178533,10117,C300,13,121.84,2023-03-07
408449,10014,B200,4,100.53,2023-02-06
456898,10020,C300,16,149.57,2023-10-08
855477,10043,A100,9,115.0,2023-12-30
467436,10085,E500,12,98.81,2023-11-10
344761,10206,B200,8,122.95,2023-01-23
135634,10034,E500,2,38.7,2023-01-02
268964,10122,G700,14,26.92,2023-07-21
154110,10160,A100,5,42.74,2023-01-13
894383,10027,E500,7,60.31,2023-06-24
388816,10163,B200,2,127.72,2023-01-05
585287,10195,F600,1,137.78,2023-03-04
778029,10115,B200,3,111.54,2023-06-19
471616,10223,F600,5,89.12,2023-10-11
171537,10023,C300,16,89.83,2023-02-16
141139,10133,C300,13,81.76,2023-09-07
916117,10016,C300,11,58.23,2023-11-03
355116,10140,F600,12,19.58,2023-01-26
759738,10076,G700,18,90.59,2023-08-11
571249,10171,C300,8,126.67,2023-11-15
510925,10055,F600,12,95.48,2023-03-03
257795,10026,G700,11,61.57,2023-06-15
853180,10209,D400,11,52.14,2023-02-23
183186,10205,G700,12,70.68,2023-09-19
119156,10190,B200,15,45.26,2023-08-18
898658,10148,D400,17,29.16,2023-01-16
848013,10234,C300,19,8.55,2023-03-16
771986,10039,G700,8,72.07,2023-10-09
319055,10015,F600,12,21.43,2023-12-06
573918,10021,G700,10,66.95,2023-07-18
766997,10128,A100,16,146.65,2023-01-17
510869,10007,C300,18,125.55,2023-02-05
122616,10246,G700,8,56.06,2023-12-24
261297,10077,G700,4,47.89,2023-07-27
856265,10218,D400,10,112.62,2023-06-22
223099,10022,C300,4,70.0,2023-04-11
429231,10026,G700,7,108.37,2023-01-17
663543,10122,B200,2,56.64,2023-03-12
576657,10083,F600,5,69.69,2023-09-08
960661,10128,C300,11,123.62,2023-12-05
808521,10211,C300,10,28.8,2023-01-31
693128,10090,E500,16,54.96,2023-07-04
761414,10091,E500,3,1.62,2023-11-30
842139,10228,G700,9,79.99,2023-01-07
953605,10238,F600,13,57.51,2023-12-18
674887,10020,F600,13,145.49,2023-07-25
435441,10171,A100,18,16.66,2023-12-04
343877,10164,F600,3,114.77,2023-01-01
364598,10157,C300,13,98.66,2023-03-17
213688,10121,B200,9,69.22,2023-02-17
543057,10156,E500,18,64.64,2023-12-28
419186,10090,G700,8,138.47,2023-09-10
563547,10134,A100,7,3.01,2023-03-28
389102,10053,A100,8,10.24,2023-02-10
792137,10242,E500,12,119.85,2023-10-07
587505,10195,F600,16,44.0,2023-03-24
840122,10166,F600,12,94.59,2023-01-06
687518,10045,D400,3,130.42,2023-06-12
227948,10146,A100,18,120.7,2023-05-05
358470,10037,C300,9,48.41,2023-11-17
407124,10097,D400,13,118.78,2023-05-15
696682,10077,F600,5,17.58,2023-09-18
787250,10093,C300,11,144.14,2023-04-30
957253,10176,D400,13,115.05,2023-11-05
539358,10065,C300,9,79.58,2023-11-06
750370,10212,B200,11,61.17,2023-04-08
740233,10096,G700,16,53.23,2023-05-10
578007,10005,F600,10,109.56,2023-11-07
662288,10055,G700,14,71.19,2023-07-22
780481,10181,D400,14,101.77,2023-10-15
830051,10218,B200,8,136.58,2023-03-25
583779,10079,D400,6,143.66,2023-12-06
302834,10170,A100,7,103.67,2023-11-11
757409,10084,C300,17,110.63,2023-11-03
382272,10137,D400,6,146.53,2023-07-30
652467,10055,A100,12,27.54,2023-01-21
721827,10130,C300,6,33.28,2023-01-20
197756,10153,B200,8,124.63,2023-03-24
653351,10154,G700,14,73.17,2023-05-13
811238,10098,E500,17,39.06,2023-04-15
216582,10140,G700,17,94.49,2023-09-09
312235,10178,E500,6,7.92,2023-11-25
838854,10088,E500,4,75.16,2023-06-22
794186,10008,B200,11,48.93,2023-07-04
567010,10166,D400,15,14.3,2023-11-23
468893,10086,F600,19,111.71,2023-11-18
801692,10177,C300,1,32.32,2023-07-13
787687,10214,G700,17,88.86,2023-09-24
958326,10165,F600,18,28.44,2023-11-21
215140,10141,A100,12,16.38,2023-04-03
376993,10014,E500,6,124.36,2023-09-04
496087,10116,F600,9,94.96,2023-01-29
668550,10233,D400,14,35.29,2023-08-21
986514,10160,B200,14,37.28,2023-06-26
156273,10117,C300,13,5.08,2023-11-14
396063,10196,A100,6,12.47,2023-05-13
494051,10022,B200,16,89.74,2023-11-05
811131,10174,B200,5,49.35,2023-03-13
643410,10182,B200,1,138.26,2023-10-19
897606,10237,C300,14,6.68,2023-02-03
373797,10207,E500,4,142.01,2023-08-07
974371,10139,D400,14,74.22,2023-06-24
721825,10004,G700,11,52.31,2023-02-08
919497,10094,E500,9,77.4,2023-11-28
746465,10043,G700,16,50.2,2023-12-19
471852,10109,E500,10,57.54,2023-10-26
390446,10220,G700,8,59.93,2023-12-11
626338,10084,E500,3,88.76,2023-01-15
675194,10136,G700,18,46.28,2023-08-31
312986,10026,D400,16,96.87,2023-02-26
263402,10127,A100,3,142.87,2023-02-05
449317,10071,A100,11,9.88,2023-08-26
325687,10065,G700,8,85.53,2023-08-14
981691,10129,D400,7,59.46,2023-06-24
449173,10243,A100,17,122.46,2023-12-16
703555,10059,E500,19,73.65,2023-06-04
356427,10222,B200,3,52.5,2023-06-02
969270,10022,A100,5,107.51,2023-01-25
120056,10211,G700,13,62.0,2023-09-20
835122,10055,D400,4,84.46,2023-10-17
840885,10037,C300,18,61.2,2023-09-23
357354,10127,F600,19,27.23,2023-12-14
188302,10136,E500,2,122.08,2023-03-30
577746,10200,B200,13,125.34,2023-02-12
539967,10209,F600,3,137.3,2023-02-01
764468,10053,G700,10,68.42,2023-10-28
953966,10111,D400,3,142.46,2023-07-01
131585,10149,F600,13,112.94,2023-08-12
419674,10232,E500,16,16.52,2023-12-17
754481,10231,B200,11,116.31,2023-02-09
139104,10127,C300,4,37.13,2023-10-09
917114,10166,E500,1,119.49,2023-12-18
117073,10223,C300,5,91.88,2023-09-16
837685,10085,G700,11,91.49,2023-11-16
483100,10244,E500,8,45.16,2023-08-14
168148,10045,E500,16,87.99,2023-11-23
263639,10027,C300,5,58.48,2023-10-30
149115,10099,G700,19,78.42,2023-01-26
499445,10088,D400,2,79.12,2023-08-03
969049,10079,G700,13,124.88,2023-07-10
107531,10233,F600,5,101.02,2023-05-01
827346,10146,F600,6,33.15,2023-05-12
606964,10136,D400,16,118.26,2023-10-18
522641,10114,B200,5,30.3,2023-11-11
965146,10185,D400,11,112.56,2023-07-07
153051,10035,C300,13,74.84,2023-06-01
731516,10171,G700,13,144.55,2023-01-11
814635,10158,G700,15,45.58,2023-10-30
756884,10029,D400,6,26.42,2023-08-13
343373,10176,F600,13,79.27,2023-11-21
849074,10131,B200,8,46.56,2023-10-09
342634,10160,G700,1,50.88,2023-06-07
694699,10100,B200,5,83.03,2023-09-25
366765,10019,G700,15,34.56,2023-09-13
396379,10053,G700,12,94.89,2023-05-12
768516,10241,G700,10,10.98,2023-09-14
951617,10200,C300,19,35.54,2023-11-06
254542,10120,A100,4,19.75,2023-10-30
688717,10155,D400,17,146.12,2023-05-27
850887,10013,D400,4,112.71,2023-07-03
998792,10210,A100,2,13.63,2023-11-28
287210,10144,D400,16,77.71,2023-02-16
584273,10243,C300,16,132.75,2023-11-25
271918,10076,D400,11,17.35,2023-01-22
492720,10226,F600,19,19.55,2023-03-15
291758,10192,G700,19,76.21,2023-09-21
321094,10016,F600,11,64.01,2023-08-14
584585,10066,D400,7,50.88,2023-07-23
368799,10180,G700,8,120.51,2023-09-03
532882,10121,B200,5,111.36,2023-02-25
508288,10179,B200,12,103.72,2023-03-29
693130,10224,C300,2,90.73,2023-03-17
175388,10091,C300,13,37.9,2023-12-28
572617,10157,D400,3,96.72,2023-05-29
617965,10113,C300,18,87.95,2023-07-09
816118,10067,F600,4,36.62,2023-09-22
805611,10128,E500,12,75.1,2023-07-01
408557,10029,E500,18,22.64,2023-04-14
682531,10131,C300,8,146.64,2023-03-22
190306,10223,D400,19,3.88,2023-12-25
946574,10064,B200,4,87.01,2023-04-17
303502,10008,C300,14,129.51,2023-10-19
228216,10046,F600,18,25.89,2023-07-31
233172,10180,C300,7,142.0,2023-01-05
851747,10181,G700,9,15.21,2023-10-11
377483,10205,C300,8,62.76,2023-01-20
542065,10120,F600,10,133.85,2023-09-07
415014,10036,B200,2,126.07,2023-11-13
498834,10007,C300,15,79.03,2023-09-21
362299,10230,A100,12,73.16,2023-06-16
246025,10171,G700,9,127.91,2023-11-13
711004,10145,C300,18,143.52,2023-10-04
846084,10135,A100,6,19.63,2023-06-14
950163,10067,B200,13,25.08,2023-01-25
750332,10124,E500,12,59.21,2023-09-26
585278,10001,E500,7,95.5,2023-12-26
591450,10213,E500,4,43.6,2023-07-11
531413,10013,E500,1,86.1,2023-08-18
900819,10205,A100,18,92.33,2023-08-09
694319,10183,E500,4,37.39,2023-11-06
808387,10045,F600,1,36.41,2023-07-09
856322,10081,C300,13,129.33,2023-08-22
772280,10160,E500,15,43.88,2023-02-18
924516,10139,A100,15,27.0,2023-10-24
116061,10064,F600,11,45.49,2023-10-18
834994,10240,F600,13,56.11,2023-04-04
832847,10134,F600,16,54.6,2023-10-05
766490,10150,B200,1,67.41,2023-11-10
792924,10076,G700,5,80.41,2023-01-03
983194,10011,A100,14,103.58,2023-07-23
551269,10072,A100,12,45.01,2023-03-24
813076,10183,D400,18,26.89,2023-02-02
957263,10106,C300,18,106.44,2023-10-28
768234,10120,D400,16,64.0,2023-08-16
700684,10121,B200,14,38.06,2023-08-09
796805,10018,B200,9,40.07,2023-12-02
834983,10220,E500,10,32.85,2023-07-21
805359,10098,A100,5,51.55,2023-07-16
137394,10195,D400,7,120.01,2023-04-19
676250,10084,C300,13,56.88,2023-01-27
719886,10129,D400,7,43.39,2023-03-24
657749,10243,C300,12,140.06,2023-09-27
759987,10118,D400,15,7.73,2023-08-01
811752,10176,E500,13,73.9,2023-08-05
126616,10177,E500,12,93.23,2023-04-10
192324,10009,G700,15,21.8,2023-12-19
879091,10121,F600,16,3.65,2023-04-29
236917,10246,C300,19,112.08,2023-08-23
366909,10059,D400,3,4.67,2023-05-02
809662,10042,F600,2,5.53,2023-06-23
913526,10140,A100,3,26.86,2023-12-15
262491,10225,F600,15,34.26,2023-03-18
779892,10203,G700,12,82.41,2023-11-19
654280,10204,G700,10,67.84,2023-08-05
419849,10037,A100,11,144.77,2023-12-15
531436,10005,E500,8,57.32,2023-01-30
456427,10152,E500,14,140.52,2023-10-19
438384,10224,D400,1,85.08,2023-10-10
302380,10032,C300,14,127.79,2023-10-12
166017,10021,G700,5,64.07,2023-04-10
468226,10043,G700,5,42.32,2023-03-11
576840,10202,E500,6,21.15,2023-09-17
127712,10200,A100,2,147.42,2023-05-10
776315,10090,F600,17,50.83,2023-06-07
241214,10056,G700,17,6.02,2023-06-12
683609,10045,A100,10,7.73,2023-05-16
171386,10164,D400,4,131.14,2023-10-28
293839,10013,A100,12,136.02,2023-06-15
242483,10148,D400,2,107.4,2023-11-01
648065,10149,E500,12,81.71,2023-09-04
449457,10010,C300,11,93.19,2023-04-28
146121,10081,D400,12,102.97,2023-05-28
865612,10032,B200,12,9.0,2023-09-03
640340,10236,A100,14,120.63,2023-03-26
335796,10073,E500,2,128.59,2023-06-19
634638,10178,A100,6,7.54,2023-09-09
